"('SegmentInfo.java', 'org.apache.lucene.index.SegmentInfo', 'checkFileNames', '_[a-z0-9]+(_.*)?\\..*', '_7_Lucene50_0.doc')",[950225]
"('SegmentInfo.java', 'org.apache.lucene.index.SegmentInfo', 'checkFileNames', '_[a-z0-9]+(_.*)?\\..*', '_0_Lucene50_0.doc')","[14430, 263471, 277719, 549898, 564221, 699894, 714289, 716685, 717430, 717785, 718140, 734834, 735596, 736182, 736438, 737088, 757751, 758239, 759145, 759598, 760504, 783009, 783567, 784020, 784473, 784926, 786187, 787602, 790455, 791858, 792133, 792568, 793198, 793988, 794263, 794698, 811875, 815968, 816197, 816594, 816949, 835961, 836372, 836825, 837278, 837731, 840783, 841138, 841493, 858307, 861093, 861448, 861803, 862158, 877242, 879600, 879875, 880665, 881020, 897453, 897808, 900166, 900521, 901151, 921401, 921756, 922111, 922466, 922883, 942422, 944780, 945135, 945410, 945845, 966194, 966549, 966904, 967259, 967534, 984259, 984614, 984969, 985324, 985679, 1001574, 1001929, 1002319, 1002674, 1003739]"
"('ContentType.java', 'org.apache.poi.openxml4j.opc.internal.ContentType', '<init>', '^([\\x21-\\x7E&&[^\\(\\)<>@,;:\\\\/""\\[\\]\\?={}\\x20\\x09]]+)/([\\x21-\\x7E&&[^\\(\\)<>@,;:\\\\/""\\[\\]\\?={}\\x20\\x09]]+)$', 'application/vnd.openxmlformats-package.relationships+xml')","[401243, 401288, 402604, 402649, 537448, 537493, 538809, 538854, 687444, 687489, 688805, 688850]"
"('SegmentInfo.java', 'org.apache.lucene.index.SegmentInfo', 'checkFileNames', '_[a-z0-9]+(_.*)?\\..*', '_3_Lucene50_0.pos')","[740595, 761830, 789903, 818674, 881742, 902932, 904408, 926672, 927382, 947406, 1004785]"
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?s)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'application/x-berkeley-db;format=btree')","[15355, 16015, 16125, 16235, 17789, 18461, 18573, 18685]"
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?s)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'application/dita+xml;format=val')","[14915, 17341]"
"('MediaType.java', 'org.apache.tika.mime.MediaType', 'parse', '(?s)\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*/\\s*([^\\c\\(\\)<>@,;:\\\\""/\\[\\]\\?=\\s]+)\\s*($|;.*)', 'application/x-msdownload;format=pe-itanium')","[16620, 19077]"
"('PDFTextStripper.java', 'org.apache.pdfbox.util.PDFTextStripper', 'matchPattern', '[IVXL]+\\.', '[')","[64192, 117472, 132352, 186423, 239703, 254583, 322395, 375675, 390555, 458901, 512181, 527061, 608897, 662177, 677057]"
"('PDFTextStripper.java', 'org.apache.pdfbox.util.PDFTextStripper', 'matchPattern', '\\d+\\)', '}')","[29392, 56752, 58672, 67792, 91312, 100912, 107632, 151623, 178983, 180903, 190023, 213543, 223143, 229863, 287595, 314955, 316875, 325995, 349515, 359115, 365835, 424101, 451461, 453381, 462501, 486021, 495621, 502341, 574097, 601457, 603377, 612497, 636017, 645617, 652337]"
"('Joda.java', 'org.elasticsearch.common.joda.Joda$EpochTimeParser', 'parseInto', '^-?\\d{1,13}$', 'SID::26')","[878399, 878437, 878545, 878577]"
"('PackagingURIHelper.java', 'org.apache.poi.openxml4j.opc.PackagingURIHelper', 'toURI', '\\w+://', 'http://poi.apache.org/')","[406935, 407139, 543140, 543344, 693136, 693340]"
"('SegmentInfo.java', 'org.apache.lucene.index.SegmentInfo', 'checkFileNames', '_[a-z0-9]+(_.*)?\\..*', '_3_Lucene54_0.dvd')","[740670, 761926, 789999, 818749, 881817, 903028, 904483, 927102, 927457, 947481, 1004860]"
"('PDFTextStripper.java', 'org.apache.pdfbox.util.PDFTextStripper', 'matchPattern', '\\d+\\.', 'U')","[31696, 68656, 112336, 153927, 190887, 234567, 289899, 326859, 370539, 426405, 463365, 507045, 576401, 613361, 657041]"
"('Settings.java', 'org.elasticsearch.common.settings.Settings$Builder', 'removeNonArraysFieldsIfNewSettingsContainsFieldAsArray', '(.*)\\.\\d+$', 'path.data')","[1136, 1586, 2054, 2560, 4962, 5412, 5880, 6386, 8788, 9238, 9706, 10212, 12560, 12890, 13265, 13624, 13990, 141296, 141697, 264506, 264956, 265424, 265930, 268332, 268782, 269250, 269756, 272158, 272608, 273076, 273582, 275849, 276179, 276554, 276913, 277279, 413774, 414175, 551008, 551458, 551926, 552432, 554834, 555284, 555752, 556258, 558660, 559110, 559578, 560084, 562351, 562681, 563056, 563415, 563781, 701031, 701481, 701949, 702455, 704857, 705307, 705775, 706281, 708683, 709133, 709601, 710107, 712374, 712704, 713079, 713427, 713828, 714886, 715937, 716359, 720377, 720827, 721295, 721801, 724203, 724653, 725121, 725627, 728029, 728479, 728947, 729453, 731720, 732050, 732425, 733069, 733610, 733997, 734363, 742868, 743318, 743786, 744292, 746694, 747144, 747612, 748118, 750520, 750970, 751438, 751944, 754211, 754541, 754916, 755264, 756502, 756924, 757325, 765238, 765688, 766156, 766662, 769064, 769514, 769982, 770488, 772890, 773340, 773808, 774314, 776581, 776911, 777286, 777616, 777946, 778276, 778606, 778985, 779351, 780676, 780984, 781292, 781658, 782033, 782443, 787088, 788257, 788679, 791052, 791418, 798617, 799067, 799535, 800041, 802443, 802893, 803361, 803867, 806269, 806719, 807187, 807693, 809960, 810290, 810665, 811013, 811379, 812285, 812651, 814398, 814764, 820251, 820701, 821169, 821675, 824077, 824527, 824995, 825501, 827903, 828353, 828821, 829327, 831594, 831924, 832299, 832629, 832959, 833365, 834336, 834702, 835155, 835556, 838577, 839649, 840067, 845049, 845499, 845967, 846473, 848875, 849325, 849793, 850299, 852701, 853151, 853619, 854125, 856392, 856722, 857097, 857445, 857811, 859371, 859990, 860377, 864040, 864490, 864958, 865464, 867866, 868316, 868784, 869290, 871692, 872142, 872610, 873116, 875383, 875713, 876088, 876436, 876802, 877797, 878852, 879239, 884189, 884639, 885107, 885613, 888015, 888465, 888933, 889439, 891841, 892291, 892759, 893265, 895532, 895862, 896237, 896585, 896951, 899017, 899418, 899805, 906514, 906964, 907432, 907938, 910340, 910790, 911258, 911764, 914166, 914616, 915084, 915590, 917857, 918187, 918562, 919557, 920173, 920595, 920961, 929220, 929670, 930138, 930644, 933046, 933496, 933964, 934470, 936872, 937322, 937790, 938296, 940563, 940893, 941268, 941616, 941982, 943195, 944032, 944419, 951777, 952227, 952695, 953201, 955603, 956053, 956521, 957027, 959429, 959879, 960347, 960853, 963120, 963450, 963825, 964827, 965446, 965833, 969054, 969504, 969972, 970478, 972880, 973330, 973798, 974304, 976706, 977156, 977624, 978130, 980397, 980727, 981102, 981450, 981816, 982892, 983476, 983898, 987108, 987543, 987995, 988484, 990810, 991245, 991697, 992186, 994512, 994947, 995399, 995888, 998090, 998420, 998795, 999797, 1000381, 1000803, 1001169]"
"('PackagingURIHelper.java', 'org.apache.poi.openxml4j.opc.PackagingURIHelper', 'toURI', '\\w+://', '/word/_rels/footer1.xml.rels')","[404859, 541064, 691060]"
"('PDFTextStripper.java', 'org.apache.pdfbox.util.PDFTextStripper', 'matchPattern', '[A-Z]\\.', 'T')","[28000, 30880, 39520, 40960, 41440, 45280, 46720, 47680, 52480, 53920, 69760, 75040, 76480, 79840, 83200, 91840, 98560, 102400, 102880, 110080, 114400, 118240, 123520, 126880, 127360, 127840, 128800, 129280, 129760, 132640, 138400, 150231, 153111, 161751, 163191, 163671, 167511, 168951, 169911, 174711, 176151, 191991, 197271, 198711, 202071, 205431, 214071, 220791, 224631, 225111, 232311, 236631, 240471, 245751, 249111, 249591, 250071, 251031, 251511, 251991, 254871, 260631, 286203, 289083, 297723, 299163, 299643, 303483, 304923, 305883, 310683, 312123, 327963, 333243, 334683, 338043, 341403, 350043, 356763, 360603, 361083, 368283, 372603, 376443, 381723, 385083, 385563, 386043, 387003, 387483, 387963, 390843, 396603, 422709, 425589, 434229, 435669, 436149, 439989, 441429, 442389, 447189, 448629, 464469, 469749, 471189, 474549, 477909, 486549, 493269, 497109, 497589, 504789, 509109, 512949, 518229, 521589, 522069, 522549, 523509, 523989, 524469, 527349, 533109, 572705, 575585, 584225, 585665, 586145, 589985, 591425, 592385, 597185, 598625, 614465, 619745, 621185, 624545, 627905, 636545, 643265, 647105, 647585, 654785, 659105, 662945, 668225, 671585, 672065, 672545, 673505, 673985, 674465, 677345, 683105]"
"('PackagingURIHelper.java', 'org.apache.poi.openxml4j.opc.PackagingURIHelper', 'toURI', '\\w+://', '/word/_rels/endnotes.xml.rels')","[409305, 545510, 695506]"
"('PackagingURIHelper.java', 'org.apache.poi.openxml4j.opc.PackagingURIHelper', 'toURI', '\\w+://', '/word/endnotes.xml')","[402978, 409065, 539183, 545270, 689179, 695266]"
"('PDFTextStripper.java', 'org.apache.pdfbox.util.PDFTextStripper', 'matchPattern', '\\.', 'M')","[51328, 60448, 173559, 182679, 309531, 318651, 446037, 455157, 596033, 605153]"
"('PDFTextStripper.java', 'org.apache.pdfbox.util.PDFTextStripper', 'matchPattern', '\\.', 'C')","[27328, 28768, 43648, 44608, 47008, 47968, 48928, 54208, 58048, 61408, 70048, 73408, 74368, 81568, 82528, 83488, 93568, 94048, 95968, 103168, 108448, 115648, 118528, 124288, 133888, 139648, 149559, 150999, 165879, 166839, 169239, 170199, 171159, 176439, 180279, 183639, 192279, 195639, 196599, 203799, 204759, 205719, 215799, 216279, 218199, 225399, 230679, 237879, 240759, 246519, 256119, 261879, 285531, 286971, 301851, 302811, 305211, 306171, 307131, 312411, 316251, 319611, 328251, 331611, 332571, 339771, 340731, 341691, 351771, 352251, 354171, 361371, 366651, 373851, 376731, 382491, 392091, 397851, 422037, 423477, 438357, 439317, 441717, 442677, 443637, 448917, 452757, 456117, 464757, 468117, 469077, 476277, 477237, 478197, 488277, 488757, 490677, 497877, 503157, 510357, 513237, 518997, 528597, 534357, 572033, 573473, 588353, 589313, 591713, 592673, 593633, 598913, 602753, 606113, 614753, 618113, 619073, 626273, 627233, 628193, 638273, 638753, 640673, 647873, 653153, 660353, 663233, 668993, 678593, 684353]"
"('PDFTextStripper.java', 'org.apache.pdfbox.util.PDFTextStripper', 'matchPattern', '[A-Z]\\.', '7')","[25600, 147831, 283803, 420309, 570305]"
"('SegmentInfo.java', 'org.apache.lucene.index.SegmentInfo', 'checkFileNames', '_[a-z0-9]+(_.*)?\\..*', '_1.nvd')","[717050, 718470, 735372, 737540, 738615, 738765, 739555, 758660, 760925, 761378, 762621, 763331, 785246, 785751, 789029, 792973, 793608, 813115, 817279, 817634, 817989, 818344, 839145, 840403, 841823, 842178, 842533, 860713, 880285, 900851, 901561, 903368, 903723, 904078, 923213, 923568, 923923, 924198, 924633, 946206, 947045, 948527, 948882, 1003004, 1003359, 1004069, 1005520, 1006230]"
"('PDFTextStripper.java', 'org.apache.pdfbox.util.PDFTextStripper', 'matchPattern', '[ivxl]+\\.', 'D')","[26800, 114160, 139120, 149031, 236391, 261351, 285003, 372363, 397323, 421509, 508869, 533829, 571505, 658865, 683825]"
"('PDFTextStripper.java', 'org.apache.pdfbox.util.PDFTextStripper', 'matchPattern', '[A-Z]\\)', '2')","[22336, 22816, 23296, 78496, 144567, 145047, 145527, 200727, 280539, 281019, 281499, 336699, 417045, 417525, 418005, 473205, 567041, 567521, 568001, 623201]"
"('Joda.java', 'org.elasticsearch.common.joda.Joda$EpochTimeParser', 'parseInto', '^-?\\d{1,13}$', 'SID::45')","[813820, 813858, 813966, 813998, 858575, 858613, 858721, 858753]"
"('PDFTextStripper.java', 'org.apache.pdfbox.util.PDFTextStripper', 'matchPattern', '[ivxl]+\\.', 'O')","[136720, 258951, 394923, 531429, 681425]"
"('ContentType.java', 'org.apache.poi.openxml4j.opc.internal.ContentType', '<init>', '^([\\x21-\\x7E&&[^\\(\\)<>@,;:\\\\/""\\[\\]\\?={}\\x20\\x09]]+)/([\\x21-\\x7E&&[^\\(\\)<>@,;:\\\\/""\\[\\]\\?={}\\x20\\x09]]+)$', 'application/vnd.openxmlformats-officedocument.wordprocessingml.webSettings+xml')","[407826, 407871, 544031, 544076, 694027, 694072]"
"('PDFTextStripper.java', 'org.apache.pdfbox.util.PDFTextStripper', 'matchPattern', '[a-z]\\)', '/')","[84304, 84784, 85264, 85744, 109744, 111664, 121744, 122224, 125104, 125584, 126064, 135184, 135664, 136144, 206535, 207015, 207495, 207975, 231975, 233895, 243975, 244455, 247335, 247815, 248295, 257415, 257895, 258375, 342507, 342987, 343467, 343947, 367947, 369867, 379947, 380427, 383307, 383787, 384267, 393387, 393867, 394347, 479013, 479493, 479973, 480453, 504453, 506373, 516453, 516933, 519813, 520293, 520773, 529893, 530373, 530853, 629009, 629489, 629969, 630449, 654449, 656369, 666449, 666929, 669809, 670289, 670769, 679889, 680369, 680849]"
"('Joda.java', 'org.elasticsearch.common.joda.Joda$EpochTimeParser', 'parseInto', '^-?\\d{1,13}$', '1515825374726')",[949963]
"('PDFTextStripper.java', 'org.apache.pdfbox.util.PDFTextStripper', 'matchPattern', '[A-Z]\\.', 's')","[109120, 231351, 367323, 503829, 653825]"
"('SegmentInfo.java', 'org.apache.lucene.index.SegmentInfo', 'checkFileNames', '_[a-z0-9]+(_.*)?\\..*', '_4_Lucene50_0.tip')","[763686, 882153, 904788, 947817, 1006585]"
"('PackagingURIHelper.java', 'org.apache.poi.openxml4j.opc.PackagingURIHelper', 'toURI', '\\w+://', '/word/')","[401333, 403778, 537538, 539983, 687534, 689979]"
"('PDFTextStripper.java', 'org.apache.pdfbox.util.PDFTextStripper', 'matchPattern', '\\[\\d+\\]', 'C')","[27424, 28864, 43744, 44704, 47104, 48064, 49024, 54304, 58144, 61504, 70144, 73504, 74464, 81664, 82624, 83584, 93664, 94144, 96064, 103264, 108544, 115744, 118624, 124384, 133984, 139744, 149655, 151095, 165975, 166935, 169335, 170295, 171255, 176535, 180375, 183735, 192375, 195735, 196695, 203895, 204855, 205815, 215895, 216375, 218295, 225495, 230775, 237975, 240855, 246615, 256215, 261975, 285627, 287067, 301947, 302907, 305307, 306267, 307227, 312507, 316347, 319707, 328347, 331707, 332667, 339867, 340827, 341787, 351867, 352347, 354267, 361467, 366747, 373947, 376827, 382587, 392187, 397947, 422133, 423573, 438453, 439413, 441813, 442773, 443733, 449013, 452853, 456213, 464853, 468213, 469173, 476373, 477333, 478293, 488373, 488853, 490773, 497973, 503253, 510453, 513333, 519093, 528693, 534453, 572129, 573569, 588449, 589409, 591809, 592769, 593729, 599009, 602849, 606209, 614849, 618209, 619169, 626369, 627329, 628289, 638369, 638849, 640769, 647969, 653249, 660449, 663329, 669089, 678689, 684449]"
"('PDFTextStripper.java', 'org.apache.pdfbox.util.PDFTextStripper', 'matchPattern', '[A-Z]\\)', 'T')","[28096, 30976, 39616, 41056, 41536, 45376, 46816, 47776, 52576, 54016, 69856, 75136, 76576, 79936, 83296, 91936, 98656, 102496, 102976, 110176, 114496, 118336, 123616, 126976, 127456, 127936, 128896, 129376, 129856, 132736, 138496, 150327, 153207, 161847, 163287, 163767, 167607, 169047, 170007, 174807, 176247, 192087, 197367, 198807, 202167, 205527, 214167, 220887, 224727, 225207, 232407, 236727, 240567, 245847, 249207, 249687, 250167, 251127, 251607, 252087, 254967, 260727, 286299, 289179, 297819, 299259, 299739, 303579, 305019, 305979, 310779, 312219, 328059, 333339, 334779, 338139, 341499, 350139, 356859, 360699, 361179, 368379, 372699, 376539, 381819, 385179, 385659, 386139, 387099, 387579, 388059, 390939, 396699, 422805, 425685, 434325, 435765, 436245, 440085, 441525, 442485, 447285, 448725, 464565, 469845, 471285, 474645, 478005, 486645, 493365, 497205, 497685, 504885, 509205, 513045, 518325, 521685, 522165, 522645, 523605, 524085, 524565, 527445, 533205, 572801, 575681, 584321, 585761, 586241, 590081, 591521, 592481, 597281, 598721, 614561, 619841, 621281, 624641, 628001, 636641, 643361, 647201, 647681, 654881, 659201, 663041, 668321, 671681, 672161, 672641, 673601, 674081, 674561, 677441, 683201]"
"('Joda.java', 'org.elasticsearch.common.joda.Joda$EpochTimeParser', 'parseInto', '^-?\\d{1,13}$', '1515825201255')",[902740]
"('PDFTextStripper.java', 'org.apache.pdfbox.util.PDFTextStripper', 'matchPattern', '\\d+\\)', ' ')","[54832, 55312, 56272, 66832, 67312, 70672, 71152, 74032, 86512, 86992, 87472, 88912, 89392, 89872, 90352, 90832, 100432, 107152, 116752, 122992, 139312, 177063, 177543, 178503, 189063, 189543, 192903, 193383, 196263, 208743, 209223, 209703, 211143, 211623, 212103, 212583, 213063, 222663, 229383, 238983, 245223, 261543, 313035, 313515, 314475, 325035, 325515, 328875, 329355, 332235, 344715, 345195, 345675, 347115, 347595, 348075, 348555, 349035, 358635, 365355, 374955, 381195, 397515, 449541, 450021, 450981, 461541, 462021, 465381, 465861, 468741, 481221, 481701, 482181, 483621, 484101, 484581, 485061, 485541, 495141, 501861, 511461, 517701, 534021, 599537, 600017, 600977, 611537, 612017, 615377, 615857, 618737, 631217, 631697, 632177, 633617, 634097, 634577, 635057, 635537, 645137, 651857, 661457, 667697, 684017]"
"('PDFTextStripper.java', 'org.apache.pdfbox.util.PDFTextStripper', 'matchPattern', '\\d+\\)', 'C')","[27472, 28912, 43792, 44752, 47152, 48112, 49072, 54352, 58192, 61552, 70192, 73552, 74512, 81712, 82672, 83632, 93712, 94192, 96112, 103312, 108592, 115792, 118672, 124432, 134032, 139792, 149703, 151143, 166023, 166983, 169383, 170343, 171303, 176583, 180423, 183783, 192423, 195783, 196743, 203943, 204903, 205863, 215943, 216423, 218343, 225543, 230823, 238023, 240903, 246663, 256263, 262023, 285675, 287115, 301995, 302955, 305355, 306315, 307275, 312555, 316395, 319755, 328395, 331755, 332715, 339915, 340875, 341835, 351915, 352395, 354315, 361515, 366795, 373995, 376875, 382635, 392235, 397995, 422181, 423621, 438501, 439461, 441861, 442821, 443781, 449061, 452901, 456261, 464901, 468261, 469221, 476421, 477381, 478341, 488421, 488901, 490821, 498021, 503301, 510501, 513381, 519141, 528741, 534501, 572177, 573617, 588497, 589457, 591857, 592817, 593777, 599057, 602897, 606257, 614897, 618257, 619217, 626417, 627377, 628337, 638417, 638897, 640817, 648017, 653297, 660497, 663377, 669137, 678737, 684497]"
"('Joda.java', 'org.elasticsearch.common.joda.Joda$EpochTimeParser', 'parseInto', '^-?\\d{1,13}$', '1515825009284')",[737800]
"('PDFTextStripper.java', 'org.apache.pdfbox.util.PDFTextStripper', 'matchPattern', '\\.', 'E')","[62848, 136768, 185079, 258999, 321051, 394971, 457557, 531477, 607553, 681473]"
"('Settings.java', 'org.elasticsearch.common.settings.Settings$Builder', 'removeNonArraysFieldsIfNewSettingsContainsFieldAsArray', '(.*)\\.\\d+$', 'index.uuid')","[12680, 13010, 13160, 13385, 13736, 13885, 14110, 141408, 141592, 141817, 275969, 276299, 276449, 276674, 277025, 277174, 277399, 413886, 414070, 414295, 562471, 562801, 562951, 563176, 563527, 563676, 563901, 712494, 712824, 712974, 713199, 713539, 713723, 713948, 714998, 715832, 716057, 716471, 731840, 732170, 732320, 732545, 733321, 733505, 733730, 734109, 734258, 734483, 754331, 754661, 754811, 755036, 755376, 756397, 756622, 757036, 757220, 757445, 776701, 777031, 777181, 777406, 777736, 778066, 778396, 778726, 779097, 779246, 779471, 780788, 781096, 781404, 781553, 781778, 781928, 782153, 782338, 782563, 787200, 788152, 788377, 788791, 791164, 791313, 791538, 810080, 810410, 810560, 810785, 811125, 811274, 811499, 812397, 812546, 812771, 814510, 814659, 814884, 831714, 832044, 832194, 832419, 832749, 833079, 833260, 833485, 834448, 834597, 834822, 835267, 835451, 835676, 838841, 839544, 839769, 840179, 856512, 856842, 856992, 857217, 857557, 857706, 857931, 859483, 859885, 860110, 860489, 875503, 875833, 875983, 876208, 876548, 876697, 876922, 877909, 878747, 878972, 879351, 895652, 895982, 896132, 896357, 896697, 896846, 897071, 899129, 899313, 899538, 899917, 917977, 918307, 918457, 918682, 919669, 920068, 920293, 920707, 920856, 921081, 940683, 941013, 941163, 941388, 941728, 941877, 942102, 943307, 943927, 944152, 944531, 963240, 963570, 963720, 963945, 964939, 965341, 965566, 965945, 980517, 980847, 980997, 981222, 981562, 981711, 981936, 983004, 983371, 983596, 984010, 998210, 998540, 998690, 998915, 999909, 1000276, 1000501, 1000915, 1001064, 1001289]"
